id_lot;nb_piece;typologie;prix_tva_reduite;prix_tva_normale;prix_HT;prix_m2_HT;prix_m2_TTC;surface;etage;orientation;exterieur;balcony;garden;parking;nom_programme;ville;departement;date_fin_programme;adresse_entiere;promoteur;date_extraction
94_ARGIAMENDIAN_Bouygues;4;Appartement;;332000;276666.67;2943.26;3531.91;94;0;E;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__1_ARGIAMENDIAN_Bouygues;4;Appartement;;336000;280000;2978.72;3574.47;94;0;E;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__2_ARGIAMENDIAN_Bouygues;4;Appartement;;338000;281666.67;2996.45;3595.74;94;0;E;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__3_ARGIAMENDIAN_Bouygues;4;Appartement;;340000;283333.33;3014.18;3617.02;94;0;E;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__4_ARGIAMENDIAN_Bouygues;4;Appartement;;342000;285000;3031.91;3638.3;94;0;E;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__5_ARGIAMENDIAN_Bouygues;4;Appartement;;344000;286666.67;3049.65;3659.57;94;0;E;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__6_ARGIAMENDIAN_Bouygues;4;Appartement;;346000;288333.33;3067.38;3680.85;94;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__7_ARGIAMENDIAN_Bouygues;4;Appartement;;350000;291666.67;3102.84;3723.4;94;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__8_ARGIAMENDIAN_Bouygues;4;Appartement;;352000;293333.33;3120.57;3744.68;94;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
94__9_ARGIAMENDIAN_Bouygues;4;Appartement;;358000;298333.33;3173.76;3808.51;94;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
105_ARGIAMENDIAN_Bouygues;5;Appartement;;361000;300833.33;2865.08;3438.1;105;0;O;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
105__1_ARGIAMENDIAN_Bouygues;5;Appartement;;384000;320000;3047.62;3657.14;105;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
105__2_ARGIAMENDIAN_Bouygues;5;Appartement;;388000;323333.33;3079.37;3695.24;105;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
105__3_ARGIAMENDIAN_Bouygues;5;Appartement;;392000;326666.67;3111.11;3733.33;105;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
105__4_ARGIAMENDIAN_Bouygues;5;Appartement;;396000;330000;3142.86;3771.43;105;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
105__5_ARGIAMENDIAN_Bouygues;5;Appartement;;400000;333333.33;3174.6;3809.52;105;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
105__6_ARGIAMENDIAN_Bouygues;5;Appartement;;429000;357500;3404.76;4085.71;105;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
111_ARGIAMENDIAN_Bouygues;5;Appartement;;460000;383333.33;3453.45;4144.14;111;0;S;FALSE;FALSE;FALSE;0;ARGIA MENDIAN;Cambo-les-Bains;64;mai 2023;AVENUE DE NAVARRE 64250 Cambo-les-Bains;Bouygues;08/11/2021
41_1_GRANBOS_Bouygues;2;Appartement;;223000;185833.33;4482.23;5378.68;41.46;1;N;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
40_GRANBOS_Bouygues;2;Appartement;;225000;187500;4580.99;5497.19;40.93;0;NO;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
40_2_GRANBOS_Bouygues;2;Appartement;;230000;191666.67;4697.71;5637.25;40.8;2;N;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
41_2_GRANBOS_Bouygues;2;Appartement;;230000;191666.67;4622.93;5547.52;41.46;2;N;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
40_1_GRANBOS_Bouygues;2;Appartement;;240000;200000;4929.75;5915.7;40.57;1;S;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
60_GRANBOS_Bouygues;3;Appartement;;292000;243333.33;4053.53;4864.23;60.03;0;NO;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
56_1_GRANBOS_Bouygues;3;Appartement;;302000;251666.67;4437;5324.4;56.72;1;SE;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
61_2_GRANBOS_Bouygues;3;Appartement;;302000;251666.67;4122.98;4947.58;61.04;2;NE;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
56_3_GRANBOS_Bouygues;3;Appartement;;307000;255833.33;4510.46;5412.55;56.72;3;SE;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
59_1_GRANBOS_Bouygues;3;Appartement;;317000;264166.67;4413.08;5295.69;59.86;1;SE;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
59_GRANBOS_Bouygues;3;Appartement;;322000;268333.33;4500.73;5400.87;59.62;0;SE;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
78_GRANBOS_Bouygues;4;Appartement;;420000;350000;4436.56;5323.87;78.89;0;S;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
68_4_GRANBOS_Bouygues;3;Appartement;;430000;358333.33;5254.92;6305.91;68.19;4;SE;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
87_1_GRANBOS_Bouygues;4;Appartement;;480000;400000;4579.28;5495.13;87.35;1;SO;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
87_GRANBOS_Bouygues;4;Appartement;;485000;404166.67;4620.1;5544.12;87.48;0;SO;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
90_4_GRANBOS_Bouygues;3;Appartement;;565000;470833.33;5224.52;6269.42;90.12;4;O;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
99_4_GRANBOS_Bouygues;4;Appartement;;570000;475000;4775.79;5730.95;99.46;4;O;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
107_2_GRANBOS_Bouygues;4;Appartement;;640000;533333.33;4942.39;5930.87;107.91;2;S;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
114_2_GRANBOS_Bouygues;4;Appartement;;680000;566666.67;4947.76;5937.31;114.53;2;S;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
114_3_GRANBOS_Bouygues;4;Appartement;;720000;600000;5238.8;6286.56;114.53;3;SO;FALSE;FALSE;FALSE;1;GRAN BOS;Anglet;64;fevrier 2024;39 avenue Jean-L̩on Laporte 64600 Anglet;Bouygues;08/11/2021
89_LEROCHER_Bouygues;4;Maison;;332000;276666.67;3104.78;3725.73;89.11;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
89__1_LEROCHER_Bouygues;4;Maison;;337000;280833.33;3144.83;3773.8;89.3;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
89__2_LEROCHER_Bouygues;4;Maison;;337000;280833.33;3144.83;3773.8;89.3;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
89__3_LEROCHER_Bouygues;4;Maison;;337000;280833.33;3151.54;3781.84;89.11;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
89__4_LEROCHER_Bouygues;4;Maison;;342000;285000;3198.29;3837.95;89.11;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
105_LEROCHER_Bouygues;5;Maison;;375000;312500;2971.38;3565.66;105.17;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
105__1_LEROCHER_Bouygues;5;Maison;;380000;316666.67;3011;3613.2;105.17;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
105__2_LEROCHER_Bouygues;5;Maison;;383000;319166.67;3035.35;3642.42;105.15;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
105__3_LEROCHER_Bouygues;5;Maison;;383000;319166.67;3035.35;3642.42;105.15;;SO;TRUE;FALSE;FALSE;1;LE ROCHER;Vaux-sur-Mer;17;mai 2023;RUE DES ALBATROS 17640 Vaux-sur-Mer;Bouygues;08/11/2021
42_VILLAELENA_Bouygues;2;Appartement;;174000;145000;3442.55;4131.05;42.12;0;O;FALSE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
42_1_VILLAELENA_Bouygues;2;Appartement;;182000;151666.67;3609.39;4331.27;42.02;1;O;FALSE;TRUE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
42_1__1_VILLAELENA_Bouygues;2;Appartement;;186000;155000;3679.96;4415.95;42.12;1;O;FALSE;TRUE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
64_VILLAELENA_Bouygues;3;Appartement;;252000;210000;3263.91;3916.69;64.34;0;O / NE;FALSE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
64_1_VILLAELENA_Bouygues;3;Appartement;;253000;210833.33;3276.86;3932.24;64.34;1;SE / NE;FALSE;TRUE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
64_1__1_VILLAELENA_Bouygues;3;Appartement;;274000;228333.33;3548.85;4258.63;64.34;1;O / NE;FALSE;TRUE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
89_VILLAELENA_Bouygues;4;Maison;;317000;264166.67;2955.55;3546.65;89.38;;NE;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
88_VILLAELENA_Bouygues;4;Maison;;319000;265833.33;3007.84;3609.41;88.38;;SO;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
89__1_VILLAELENA_Bouygues;4;Maison;;322000;268333.33;3011.26;3613.51;89.11;;SE;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
89__2_VILLAELENA_Bouygues;4;Maison;;327000;272500;3058.02;3669.62;89.11;;SE;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
89__3_VILLAELENA_Bouygues;4;Maison;;327000;272500;3058.02;3669.62;89.11;;SE;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
89__4_VILLAELENA_Bouygues;4;Maison;;327000;272500;3058.02;3669.62;89.11;;SE;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
90_VILLAELENA_Bouygues;4;Maison;;335000;279166.67;3085.74;3702.88;90.47;;SO;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
105_VILLAELENA_Bouygues;5;Maison;;370000;308333.33;2921.48;3505.78;105.54;;NE;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
104_VILLAELENA_Bouygues;5;Maison;;377000;314166.67;2992.35;3590.82;104.99;;SE;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
104__1_VILLAELENA_Bouygues;5;Maison;;384000;320000;3047.91;3657.49;104.99;;SO;TRUE;FALSE;FALSE;1;VILLA ELENA;Royan;17;aout 2023;8 CHEMIN DE LA GARENNE 17200 Royan;Bouygues;08/11/2021
39_4_BAYA_Bouygues;2;Appartement;;254000;211666.67;5302.27;6362.73;39.92;4;SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
51_BAYA_Bouygues;2;Appartement;;256000;213333.33;4169.92;5003.91;51.16;0;NO;FALSE;FALSE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
63_BAYA_Bouygues;3;Appartement;;335000;279166.67;4409.52;5291.42;63.31;0;Traversant / SO;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
64_BAYA_Bouygues;3;Appartement;;347000;289166.67;4451.46;5341.75;64.96;0;Traversant / SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
61_1_BAYA_Bouygues;3;Appartement;;352000;293333.33;4736.53;5683.84;61.93;1;SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
64_1_BAYA_Bouygues;3;Appartement;;352000;293333.33;4548.51;5458.21;64.49;1;Traversant / SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
63_1_BAYA_Bouygues;3;Appartement;;356000;296666.67;4681.5;5617.8;63.37;1;Traversant / SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
68_BAYA_Bouygues;3;Appartement;;356000;296666.67;4355.06;5226.07;68.12;0;Traversant / SO;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
65_1_BAYA_Bouygues;3;Appartement;;357000;297500;4544.07;5452.88;65.47;1;Traversant / SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
61_2_BAYA_Bouygues;3;Appartement;;362000;301666.67;4871.09;5845.31;61.93;2;SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
61_3_BAYA_Bouygues;3;Appartement;;372000;310000;5005.65;6006.78;61.93;3;SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
62_4_BAYA_Bouygues;2;Appartement;;375000;312500;4978.49;5974.19;62.77;4;S;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
61_4_BAYA_Bouygues;3;Appartement;;382000;318333.33;5137.72;6165.27;61.96;4;SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
65_3_BAYA_Bouygues;3;Appartement;;383000;319166.67;4875.01;5850.01;65.47;3;Traversant / SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
78_4_BAYA_Bouygues;3;Appartement;;479000;399166.67;5102.48;6122.97;78.23;4;Traversant / SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
76_4_BAYA_Bouygues;3;Appartement;;485000;404166.67;5257.79;6309.35;76.87;4;Traversant / SE;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
98_1_BAYA_Bouygues;4;Appartement;;510000;425000;4310.78;5172.94;98.59;1;Traversant / SO;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
98_2_BAYA_Bouygues;4;Appartement;;520000;433333.33;4394.86;5273.83;98.6;2;Traversant / SO;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
97_1_BAYA_Bouygues;4;Appartement;;525000;437500;4498.71;5398.46;97.25;1;Traversant / S;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
97_2_BAYA_Bouygues;4;Appartement;;535000;445833.33;4592.43;5510.92;97.08;2;Traversant / S;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
85_3_BAYA_Bouygues;4;Appartement;;545000;454166.67;5336.86;6404.23;85.1;3;Traversant / S;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
84_4_BAYA_Bouygues;4;Appartement;;560000;466666.67;5516.81;6620.17;84.59;4;Traversant / S;FALSE;TRUE;FALSE;1;BAYA;LaRochelle;17;novembre 2023;65 RUE DES SAUNIERS 17000 La Rochelle;Bouygues;08/11/2021
60_VILLAANNA_Bouygues;3;Appartement;;238250;198541.67;3262.8;3915.37;60.85;0;SO;FALSE;FALSE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
41_VILLAANNA_Bouygues;2;Appartement;;245000;204166.67;4925.61;5910.74;41.45;0;SO;FALSE;FALSE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
41_1_VILLAANNA_Bouygues;2;Appartement;;265000;220833.33;5327.7;6393.24;41.45;1;SO;FALSE;TRUE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
41_1__1_VILLAANNA_Bouygues;2;Appartement;;268000;223333.33;5388.02;6465.62;41.45;1;SO;FALSE;TRUE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
58_1_VILLAANNA_Bouygues;3;Appartement;;343000;285833.33;4870.22;5844.27;58.69;1;NE;FALSE;TRUE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
60_1_VILLAANNA_Bouygues;3;Appartement;;356000;296666.67;4869.77;5843.73;60.92;1;SO;FALSE;TRUE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
85_VILLAANNA_Bouygues;4;Appartement;;485000;404166.67;4702.89;5643.47;85.94;0;NE;FALSE;FALSE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
85_1_VILLAANNA_Bouygues;4;Appartement;;496000;413333.33;4809;5770.8;85.95;1;NE;FALSE;TRUE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
92_1_VILLAANNA_Bouygues;4;Appartement;;530000;441666.67;4763.96;5716.75;92.71;1;SO;FALSE;TRUE;FALSE;1;VILLA ANNA;LaRochelle;17;novembre 2023;RUE VERLAINE 17000 La Rochelle;Bouygues;08/11/2021
88_LEDOMAINEDEBEAUPREAU_Bouygues;4;Maison;;388000;323333.33;3672.99;4407.59;88.03;;S;TRUE;FALSE;FALSE;1;LE DOMAINE DE BEAUPREAU;P̩rigny;17;fevrier 2022;rue du pere 17180 P̩rigny;Bouygues;08/11/2021
88__1_LEDOMAINEDEBEAUPREAU_Bouygues;4;Maison;;388000;323333.33;3672.99;4407.59;88.03;;S;TRUE;FALSE;FALSE;1;LE DOMAINE DE BEAUPREAU;P̩rigny;17;fevrier 2022;rue du pere 17180 P̩rigny;Bouygues;08/11/2021
88__2_LEDOMAINEDEBEAUPREAU_Bouygues;4;Maison;;388000;323333.33;3672.99;4407.59;88.03;;S;TRUE;FALSE;FALSE;1;LE DOMAINE DE BEAUPREAU;P̩rigny;17;fevrier 2022;rue du pere 17180 P̩rigny;Bouygues;08/11/2021
118_LEDOMAINEDEBEAUPREAU_Bouygues;5;Maison;;535000;445833.33;3778.25;4533.9;118;;S;TRUE;FALSE;FALSE;1;LE DOMAINE DE BEAUPREAU;P̩rigny;17;fevrier 2022;rue du pere 17180 P̩rigny;Bouygues;08/11/2021
85_LEDOMAINEDUCOUDRAY_Bouygues;4;Maison;;354000;295000;3464.07;4156.88;85.16;;S;FALSE;FALSE;FALSE;1;LE DOMAINE DU COUDRAY;P̩rigny;17;novembre 2021;Centre Ville 17180 P̩rigny;Bouygues;08/11/2021
29_1_Esquisse_Bouygues;1;Appartement;;155000;129166.67;4349.05;5218.86;29.7;1;NE;FALSE;TRUE;FALSE;0;Esquisse;Montpellier;34;novembre 2023;360 rue du Moulin des Sept Cans 34000 Montpellier;Bouygues;08/11/2021
29_5_Esquisse_Bouygues;1;Appartement;;179000;149166.67;5056.5;6067.8;29.5;5;NE;TRUE;TRUE;FALSE;0;Esquisse;Montpellier;34;novembre 2023;360 rue du Moulin des Sept Cans 34000 Montpellier;Bouygues;08/11/2021
41_2_Esquisse_Bouygues;2;Appartement;;205000;170833.33;4156.53;4987.83;41.1;2;O;TRUE;TRUE;FALSE;0;Esquisse;Montpellier;34;novembre 2023;360 rue du Moulin des Sept Cans 34000 Montpellier;Bouygues;08/11/2021
38_7_Esquisse_Bouygues;1;Appartement;;209000;174166.67;4547.43;5456.92;38.3;7;E;TRUE;TRUE;FALSE;0;Esquisse;Montpellier;34;novembre 2023;360 rue du Moulin des Sept Cans 34000 Montpellier;Bouygues;08/11/2021
43_3_Esquisse_Bouygues;2;Appartement;;213000;177500;4071.1;4885.32;43.6;3;O;FALSE;TRUE;FALSE;0;Esquisse;Montpellier;34;novembre 2023;360 rue du Moulin des Sept Cans 34000 Montpellier;Bouygues;08/11/2021
43_3__1_Esquisse_Bouygues;2;Appartement;;213000;177500;4052.51;4863.01;43.8;3;O;TRUE;TRUE;FALSE;0;Esquisse;Montpellier;34;novembre 2023;360 rue du Moulin des Sept Cans 34000 Montpellier;Bouygues;08/11/2021
